time_published,symbol,title,source,overall_sentiment_score,overall_sentiment_label,ticker_sentiment_score,relevance_score
20230123T171200,AAPL,"Nokia Corp. ADR rises Monday, still underperforms market",MarketWatch,0.240338,Somewhat-Bullish,0.274242,0.623749
20230124T035902,AAPL,Apple builds on privacy commitment by unveiling new education and awareness efforts on Data Privacy Day,Apple,0.434721,Bullish,0.406680,1.000000
20230124T171200,AAPL,Nokia Corp. ADR underperforms Tuesday when compared to competitors,MarketWatch,0.233183,Somewhat-Bullish,0.219513,0.637769
20230125T040833,AAPL,Choice Hotels Opens Cambria Hotel Austin Uptown Near the Domain,Hotel Online,0.21952,Somewhat-Bullish,0.126343,0.626976
20230125T042129,AAPL,Goldman Sachs signals partial retreat from consumer banking,Associated Press News,-0.071135,Neutral,0.011430,0.741282
20230125T070000,AAPL,"Big Tech to Congress: Listen to Taylor Swift and Go After Ticketmaster, Not Us",The Intercept,-0.270814,Somewhat-Bearish,-0.116263,0.600791
20230126T000000,AAPL,"AST SpaceMobile raises $75 million, partners with TIM Brasil",Data Center Dynamics,0.32885,Somewhat-Bullish,0.247258,0.595018
20230126T073000,AAPL,IBM Is Tech’s Most Beaten-Down Company,24/7 Wall St.,-0.402792,Bearish,-0.314512,0.638943
20230127T044644,AAPL,Is Augmented Reality safe?,Sify News,0.033173,Neutral,0.011489,0.726220
20230129T123400,AAPL,"Save $200 on the Sonos Arc Soundbar, now $699 (lowest price ever)",AppleInsider,0.184281,Somewhat-Bullish,0.144181,0.735036
20230130T042100,AAPL,Google continued to ramp up federal lobbying spending before DOJ filed second antitrust lawsuit,OpenSecrets,-0.371308,Bearish,-0.246467,0.714920
20230130T042651,AAPL,Apple takes first steps towards 'Made in India' AirPods,Times of India,0.316057,Somewhat-Bullish,0.303159,0.956553
20230130T043031,AAPL,‘Acapulco’ Renewed for Season 3 at Apple,Variety,0.379003,Bullish,0.324755,0.933166
20230131T040401,AAPL,Get Your Game on With Build-a-Bear's New 'Ted Lasso' Collection,Collider,0.364924,Bullish,0.299921,0.732076
20230131T045654,AAPL,Exxon Vaults to Record Annual Profit of $55.7 Billion,The Wall Street Journal,0.483819,Bullish,0.309037,0.712112
20230131T062700,AAPL,"Apple workplace rules violate U.S. labor law, agency finds",Reuters,-0.314373,Somewhat-Bearish,-0.324747,0.977322
20230131T163100,AAPL,"Netflix Inc. stock rises Tuesday, still underperforms market",MarketWatch,0.108285,Neutral,0.213714,0.740558
