time_published,symbol,title,source,overall_sentiment_score,overall_sentiment_label,ticker_sentiment_score,relevance_score
20240319T163200,AAPL,Apple Inc. stock outperforms competitors on strong trading day,MarketWatch,0.413618,Bullish,0.447412,1.000000
20240319T202700,AAPL,"Meta Bows Down to EU Regulations After Apple And Google, Cut Subscription Prices for Ad-Free Facebook and Instagram",Sahm,-0.115705,Neutral,0.115250,0.748784
20240320T041055,AAPL,CONY Total Assets Under Management Insights,YCharts,0.034898,Neutral,0.008877,0.601871
20240320T210600,AAPL,"Meta, Microsoft, X and Match join Epic Games' battle against Apple",Reuters,0.093429,Neutral,-0.440557,1.000000
20240321T051205,AAPL,Impact Shares YWCA Women’s Empowerment ETF (WOMN) Reaches $50M in Assets Under Management,Yahoo Finance,0.368955,Bullish,0.345348,0.620745
20240321T102900,AAPL,"The U.S. sues Apple, saying it abuses its power to monopolize the smartphone market",NPR,0.006949,Neutral,0.017238,0.301614
20240321T181900,AAPL,Apple Loses $113 Billion in Value After Regulators Close In,Bloomberg.com,-0.408481,Bearish,-0.413386,1.000000
20240322T000000,AAPL,DOJ faces tough road in Apple antitrust lawsuit,Legal Dive,-0.129907,Neutral,-0.325889,0.953291
20240322T000000,AAPL,Get to know QQQ: Charting 25 years of performance,Invesco,0.369777,Bullish,0.333392,0.620945
20240322T090853,AAPL,Seeking a Growth ETF with Strong Returns? Check Out ILCG,Nasdaq,0.439992,Bullish,0.413212,0.585932
20240322T154014,AAPL,Under Pressure: Antitrust and Competition Authorities are Now Focusing on Apple,Tech Policy Press,-0.154494,Somewhat-Bearish,-0.274564,1.000000
20240322T180000,AAPL,Masimo plans to spin off consumer business,CNBC,0.1222,Neutral,-0.104916,0.704103
20240322T181700,AAPL,Explainer: US lawsuit against Apple could make iPhone experience more consumer-friendly,Reuters,-0.251177,Somewhat-Bearish,-0.292143,1.000000
20240323T042249,AAPL,"Wait, Did Europe Really Outperform the U.S. over the Last Three Years?",ETF Trends,0.497175,Bullish,0.426672,0.616078
20240325T091800,AAPL,"Apple’s stock has faltered, but a Steve Jobs moment in AI may be on the horizon",MarketWatch,0.088336,Neutral,0.235996,0.931386
20240325T154738,AAPL,Baidu Shares Rise After Reports That Apple Will Use Its AI Services in China Products,The Wall Street Journal,0.387184,Bullish,0.300762,0.863054
20240325T163538,AAPL,7 Best Brand Video Marketing Campaigns,Outbrain,0.17454,Somewhat-Bullish,0.128883,0.734339
20240325T163753,AAPL,More Canadians ditch traditional TV as streamers are ‘winning the battle’: report,CityNews Toronto,0.06256,Neutral,0.211169,0.637883
20240326T120000,AAPL,FTEC: Concentration Increases Volatility (NYSEARCA:FTEC),Seeking Alpha,0.238739,Somewhat-Bullish,0.234774,0.737513
20240327T000000,AAPL,RERE: INITIATION: Leading Recycling Platform in China’s Burgeoning Circular Economy,Zacks Small Cap Research,0.582367,Bullish,0.324769,0.631976
20240327T154225,AAPL,One Fifth of Applied Materials Shareholders Vote to Address the Pay Gap,Morningstar Canada,0.118516,Neutral,0.122998,0.700896
20240328T072900,AAPL,A new product allows 5x leveraged bets on the Magnificent Seven. Traders should be wary.,MarketWatch,-0.136436,Neutral,-0.139962,0.717768
20240328T172223,AAPL,"SEC sides with ADF attorneys, denies Wells Fargo, Charles Schwab attempts to dodge shareholders",Alliance Defending Freedom,0.20704,Somewhat-Bullish,0.248762,0.619501
20240329T161921,AAPL,Executive Turntable: Sphere Gets Creative; PushaRod Joins Hallwood; Wasserman Orchestrates Division,Billboard,0.295155,Somewhat-Bullish,0.132024,0.644343
