time_published,symbol,title,source,overall_sentiment_score,overall_sentiment_label,ticker_sentiment_score,relevance_score
20240718T123321,AAPL,TSMC second-quarter profit beats expectations as AI chip boom continues,CNBC,0.517147,Bullish,0.425573,0.567498
20240719T000000,AAPL,GoPlay Chinese - Kids Games by iHuman Inc.,AppAdvice,0.134686,Neutral,0.260837,0.749468
20240719T070952,AAPL,Invesco QQQ Income Advantage ETF,ETF Database,0.227758,Somewhat-Bullish,0.225225,0.711769
20240722T023908,AAPL,Defiance Connective Technologies ETF,ETF Database,0.314149,Somewhat-Bullish,0.309235,0.639132
20240722T121538,AAPL,Rumor: Is Apple Plotting a Sound United Buyout From Masimo?,Audioholics,0.06125,Neutral,0.132897,0.935684
20240723T000000,AAPL,Credit Card Prequalification Gives Control to the Consumers -...,comScore,0.243021,Somewhat-Bullish,0.296198,0.678531
20240723T121738,AAPL,Impact of Microsoft Copilot+ Recall on corporate cybersecurity,Kaspersky,-0.062134,Neutral,0.084407,0.729788
20240723T144327,AAPL,Kurv Investment Management Launches Kurv Technology Titans Select ETF (KQQQ),Business Wire,0.357267,Bullish,0.322287,0.636649
20240724T171000,AAPL,"Data Center Market size is set to grow by USD 434.8 billionn from 2024-2028, Rise in adoption of multi-cloud and network upgrades to support 5G to boost the market growth, Technavio",PR Newswire,0.348272,Somewhat-Bullish,0.345082,0.637521
20240724T190918,AAPL,This Vanguard ETF Is Tumbling as Big Tech Stocks Sink,Barron's,-0.409119,Bearish,-0.409499,0.639198
20240725T022947,AAPL,Apple Vision Pro Launches New Lake-Setting Environment For Digital Crown VR,TradingView: siga todos los mercados,-0.30038,Somewhat-Bearish,-0.308021,0.917805
20240725T090843,AAPL,Check out OneStream's stock price (OS) in real time,CNBC,0.102284,Neutral,0.133599,0.632939
20240726T145000,AAPL,"Apple signs on to voluntary US scheme to manage AI risks, White House says",Reuters,0.163313,Somewhat-Bullish,0.181101,1.000000
20240726T163400,AAPL,US to award Amkor up to $400 million for chip packaging plant,Reuters,0.342077,Somewhat-Bullish,0.313238,0.742957
20240729T113717,AAPL,"[News] TSMC’s N3 Process Fuels High Demand, as Supply Chain Expected to Boom Through Next Year",TrendForce,0.260691,Somewhat-Bullish,0.348776,0.864560
20240729T113723,AAPL,Amkor scores $400M in CHIPS funding,Manufacturing Dive,0.402272,Bullish,0.311866,0.725840
20240729T121954,AAPL,NVIDIA Accelerates Humanoid Robotics Development,NVIDIA Newsroom,0.329092,Somewhat-Bullish,0.303580,0.658367
20240729T121955,AAPL,"NVIDIA Announces Generative AI Models and NIM Microservices for OpenUSD Language, Geometry, Physics and Materials",NVIDIA Newsroom,0.335206,Somewhat-Bullish,0.344746,0.735712
20240729T121955,AAPL,Integrate Generative AI into OpenUSD Workflows Using New NVIDIA Omniverse Developer Tools,NVIDIA Developer,0.292721,Somewhat-Bullish,0.102178,0.560435
20240730T161100,AAPL,"Buffett cuts Bank of America stake, sales top $3 bln",Reuters,-0.227605,Somewhat-Bearish,-0.202432,0.717640
20240731T000000,AAPL,The Apple of One Business Reporter’s Eye (Published 2024),The New York Times,0.130182,Neutral,0.130163,0.954417
