time_published,symbol,title,source,overall_sentiment_score,overall_sentiment_label,ticker_sentiment_score,relevance_score
20240822T095222,AAPL,"Amplify CWP Growth & Income ETF ETF Price, Holdings, & News (NYSEARCA:QDVO)",MarketBeat,0.275927,Somewhat-Bullish,0.338306,0.609946
20240823T100915,AAPL,QDVO Top Holdings List & Exposure (Amplify CWP Growth & Income ETF),MarketBeat,0.036769,Neutral,0.011159,0.751556
20240823T181700,AAPL,"Apple Targets Sept. 10 Debut for New iPhones, AirPods and Watches",Bloomberg.com,0.30198,Somewhat-Bullish,0.334886,1.000000
20240824T040940,AAPL,Best Dividend ETFs for 2024,Barron's,0.382626,Bullish,0.341380,0.718223
20240824T182427,AAPL,Will Alphabet (GOOG) AI Phones Crush Apple’s AI Plans?,Yahoo Finance,0.220783,Somewhat-Bullish,0.137291,0.702087
20240826T011108,AAPL,Stay Flexible With the AI Trade With These 2 ETFs,ETF Trends,0.357721,Bullish,0.320197,0.601409
20240826T104017,AAPL,"Amplify CWP Growth & Income ETF (QDVO) Stock Price, Quote, News & History",Benzinga,0.116013,Neutral,0.099297,0.722367
20240826T112550,AAPL,"How to avoid the new Sonos app, which everyone hates",Fast Company,-0.250107,Somewhat-Bearish,0.117412,0.742917
20240826T160600,AAPL,Apple to Hold ‘Glowtime’ iPhone 16 Launch Event on Sept. 9,Bloomberg.com,0.332334,Somewhat-Bullish,0.345394,1.000000
20240827T000000,AAPL,Immersion Stock Surges as It Monetizes Haptic Technology Patents,www.sharewise.com,-0.085016,Neutral,-0.114347,0.619806
20240827T000000,AAPL,3 Dividend-Growth Stocks That a Top-Rated Vanguard Fund Manager Likes,Morningstar,0.160691,Somewhat-Bullish,0.026882,0.823086
20240827T140500,AAPL,Landsea Homes sells out at 55+ community at Verrado in Buckeye,AZ Big Media,0.194816,Somewhat-Bullish,0.236968,0.649129
20240827T155214,AAPL,The Shanghai High People's Court Concludes Trial in Shanghai Xiao-i's Patent Infringement Lawsuit against Apple,Stock Titan,0.059421,Neutral,-0.135586,0.999962
20240828T000000,AAPL,Berkshire Just Crossed $1 Trillion. Is It a Buy?,Morningstar,0.062072,Neutral,-0.057017,0.703535
20240828T104411,AAPL,Smart Home Automation Companies | Forecast by 2033,Precedence Research,0.235424,Somewhat-Bullish,0.225149,0.648640
20240828T113435,AAPL,Google’s Antitrust Defeat Opens the Door to Lawsuit From Yelp (Published 2024),The New York Times,-0.113861,Neutral,-0.124486,0.631162
20240828T163000,AAPL,MSA Safety Honored with Outstanding Innovator Award,Stock Titan,0.517847,Bullish,0.309657,0.579937
20240828T205900,AAPL,Apple fends off appeal of win in $506 mln University of Wisconsin patent case,Reuters,0.324056,Somewhat-Bullish,0.320456,1.000000
20240828T213014,AAPL,"Yelp sues Google, alleging a search engine monopoly that promotes its own reviews",WRAL,0.290168,Somewhat-Bullish,-0.222698,0.630335
20240829T105059,AAPL,Warren Buffett's Berkshire Hathaway is Worth $1 Trillion. Should I Buy Shares?,Morningstar Canada,0.097454,Neutral,0.147749,0.711967
