time_published,symbol,title,source,overall_sentiment_score,overall_sentiment_label,ticker_sentiment_score,relevance_score
20240214T151300,AAPL,Meta settles lawsuit over haptic feedback tech in Quest headsets,TechCrunch,0.107745,Neutral,0.115433,0.603031
20240214T203500,AAPL,"Michael Burry Covers Bet Against Chips ETF, Buys Health and Tech Stocks",Bloomberg.com,-0.063051,Neutral,0.221519,0.739619
20240215T000000,AAPL,Relx Share Price Spiked Up 3% but Later Fell on FY 2023 Results,AskTraders.com,0.223483,Somewhat-Bullish,0.188909,0.627110
20240215T033944,AAPL,YieldMax Magnificent 7 Fund of Option Income ETFs,ETF Database,0.074282,Neutral,0.104553,0.731659
20240215T171419,AAPL,Stock market concentration is on the rise. Will this continue?,J.P. Morgan,0.102988,Neutral,0.100721,0.700234
20240215T171701,AAPL,Can Korea fend off China in display race?,Korea JoongAng Daily,0.095217,Neutral,-0.129782,0.717524
20240216T000000,AAPL,"Stryker updates Mako surgical robot, introduces joint replacement offering",The Robot Report,0.282294,Somewhat-Bullish,0.143191,0.601576
20240216T062700,AAPL,"Here's How Much Money You'd Have if You Invested $7,000 in the ""Magnificent Seven"" in 2017",The Motley Fool,0.352736,Bullish,0.338402,0.723549
20240220T164416,AAPL,US Supreme Court won't review Apple's win against $503 million patent verdict,Reuters,0.322051,Somewhat-Bullish,0.302189,1.000000
20240220T181700,AAPL,Price-conscious shoppers lift Walmart earnings as it preps $2.3 billion Vizio deal,Reuters,0.117918,Neutral,0.117144,0.635860
20240222T000000,AAPL,Dimensional ETFs and More: New on Syfe Custom Portfolio,Syfe,0.339053,Somewhat-Bullish,0.423849,0.634478
20240222T000000,AAPL,The Companies We’re Watching During Proxy-Voting Season 2024,Morningstar,0.106342,Neutral,0.111085,0.712124
20240223T000000,AAPL,Episode #522: Wes Gray & Robert Elwood on How to Convert a Separately Managed Account (SMA) to an ETF,Meb Faber Research,0.455905,Bullish,0.619893,0.714106
20240224T070000,AAPL,How Nvidia grew to a trillion-dollar company fueling the AI revolution,NBC News,0.365206,Bullish,0.343863,0.723467
20240227T134142,AAPL,FFLG Top Holdings List & Exposure (Fidelity Fundamental Large Cap Growth ETF),MarketBeat,0.017063,Neutral,0.007692,0.829361
20240227T164416,AAPL,Apple Kills Its Electric Car Project (Published 2024),The New York Times,-0.057312,Neutral,-0.201485,1.000000
20240227T170517,AAPL,Moomoo Launches All-in-One Investment Super App in Malaysia; Empowering Local Financial Digitalisation,PR Newswire,0.494609,Bullish,0.144634,0.629223
20240227T173930,AAPL,NBA® 2K24: MyTEAM Available Worldwide on iOS and Android,2K Newsroom,0.364439,Bullish,0.316879,0.612012
20240228T000000,AAPL,A Wonderful Options-Based Dividend-Focused ETF?,ETF Trends,0.348276,Somewhat-Bullish,0.321315,0.730288
20240228T042138,AAPL,NANC ETF Tracking Democrat Stock Trades Beating S&P 500 on Tech Bets,markets.businessinsider.com,0.386124,Bullish,0.302790,0.613115
20240228T173200,AAPL,"EU lawmakers back draft rules on patents for connected cars, telecom equipment",Reuters,0.074694,Neutral,0.246234,0.748706
20240229T105500,AAPL,VONG ETF: A Great Way to Invest in Top Growth Stocks,Nasdaq,0.551127,Bullish,0.501273,0.636592
20240229T151800,AAPL,"Nvidia skyrocketed over the past 5 years, but 3 stocks performed even better—and none is Apple or Tesla",CNBC,0.3644,Bullish,0.123093,0.618207
