time_published,symbol,title,source,overall_sentiment_score,overall_sentiment_label,ticker_sentiment_score,relevance_score
20241023T094154,META,Instagram poised to crack Korean webcomics market,KED Global,0.220665,Somewhat-Bullish,0.293181,0.809737
20241023T220000,META,Pinterest faces EU privacy complaint over tracking ads,TechCrunch,-0.297487,Somewhat-Bearish,-0.190476,0.562921
20241024T045600,META,DUET Acquisition Corp. faces Nasdaq delisting over holder rule,Investing.com,-0.099264,Neutral,0.316918,0.518273
20241024T092758,META,Twitter Names Marjorie Scardino to Board,Naharnet,0.197962,Somewhat-Bullish,0.114385,0.743802
20241024T163500,META,"Zumba Fitness Shared Users’ Data With Meta, Pinterest, Suit Says",Bloomberg Law News,-0.226306,Somewhat-Bearish,-0.234510,1.000000
20241025T000000,META,Is Deckers Stock a Buy After Its Beat-And-Raise Quarter?,Kiplinger,0.132279,Neutral,-0.120960,0.610900
20241025T155600,META,"While other people build all the LLMs, we will make sure it works for people: Nandan Nilekani",Forbes India,0.333045,Somewhat-Bullish,0.333151,0.717719
20241028T000000,META,How Nvidia Overtook Apple as World's Most Valuable Company,Technology Magazine,0.284459,Somewhat-Bullish,0.291351,0.576347
20241028T084616,META,Generative AI agent startup Sierra Technologies raises $175M at $4.5B valuation,SiliconANGLE,0.194995,Somewhat-Bullish,0.134711,0.644244
20241029T000000,META,"COPT plans 1GW data center campus outside Des Moines, Iowa",Data Center Dynamics,0.321361,Somewhat-Bullish,0.283150,0.644761
20241029T084852,META,Is the ARK Innovation ETF (ARKK) Ready to Perform?,See It Market,0.176849,Somewhat-Bullish,0.348650,0.612379
20241030T211644,META,Meta Reports Third Quarter 2024 Results,Meta Investor Relations,0.771675,Bullish,0.753717,0.952558
20241031T040850,META,GMO US Value ETF,ETF Database,0.286218,Somewhat-Bullish,0.270213,0.745023
20241031T091842,META,Meta Earnings: Strong Q3 and Promising AI Developments | Morningstar UK,Morningstar,0.474129,Bullish,0.499209,1.000000
20241031T092003,META,Microsoft names Jay Parikh as a member of the senior leadership team,The Official Microsoft Blog,0.217852,Somewhat-Bullish,0.133007,0.625385
20241031T160900,META,BlackRock launches ETF that expands beyond the ‘Magnificent Seven',NBC Los Angeles,-0.112739,Neutral,-0.240401,0.723304
