time_published,symbol,title,source,overall_sentiment_score,overall_sentiment_label,ticker_sentiment_score,relevance_score
20241015T115600,AAPL,Prepare for the rebound in stock prices! Evercore believes the market has exaggerated pessimism about apple.,富途牛牛,0.203307,Somewhat-Bullish,0.407730,0.977391
20241016T000000,AAPL,State Street Corp's Strategic Acquisition of Evergy Inc Shares,Yahoo Finance,0.208129,Somewhat-Bullish,0.101405,0.735675
20241017T000000,AAPL,Apple celebrates 10 years of Apple Pay,Apple,0.246795,Somewhat-Bullish,0.400700,1.000000
20241017T084500,AAPL,"How much money you'd have now if you invested $1,000 in Netflix 10 years ago",CNBC,0.316972,Somewhat-Bullish,0.237036,0.579479
20241017T085213,AAPL,"iShares Top 20 U.S. Stocks ETF ETF Price, Holdings, & News (NYSEARCA:TOPT) $TOPT",MarketBeat,0.063118,Neutral,0.058337,0.638771
20241017T085410,AAPL,Warren Buffett Pick Breaks Out: IBD Stock Of The Day,Investor's Business Daily,0.168643,Somewhat-Bullish,-0.101136,0.645019
20241017T224200,AAPL,Trump says Apple CEO Cook called him with concerns about EU penalties,Reuters,-0.276454,Somewhat-Bearish,-0.253785,0.968741
20241018T000000,AAPL,Data Breach Investigation on Cisco,CYFIRMA,-0.266975,Somewhat-Bearish,-0.187531,0.620979
20241018T085945,AAPL,Marketing Technology Market Still Has Room to Grow | Emerging,openPR.com,0.280799,Somewhat-Bullish,0.336759,0.647917
20241018T090537,AAPL,"Why this money manager sees FirstService, Novo Nordisk and Microsoft as good long-term holdings",The Globe and Mail,0.326611,Somewhat-Bullish,0.314186,0.648431
20241018T091842,AAPL,Which AI Stocks Are Leading the Market to New Highs?,Morningstar,0.27943,Somewhat-Bullish,0.199145,0.747470
20241018T105845,AAPL,State Street Corp's Strategic Acquisition of John Wiley & Sons Inc Shares,Yahoo Finance,0.186732,Somewhat-Bullish,0.120041,0.600439
20241020T123923,AAPL,XMAG Stock Fund Price and Chart — NASDAQ:XMAG,TradingView,-0.106285,Neutral,-0.105323,0.719147
20241020T160853,AAPL,"XMAG ETF Analysis: Dividends, Returns NASDAQ:XMAG",TradingView,-0.13085,Neutral,-0.341772,0.617061
20241021T090000,AAPL,MAGS: An Efficient Way To Invest In The Magnificent Seven (NASDAQ:MAGS),Seeking Alpha,0.356654,Bullish,0.307208,0.730936
20241022T045117,AAPL,XMAG ETF: What to Know About the New Anti-Mag 7 Fund,Barron's,0.048074,Neutral,0.009734,0.710155
20241022T051044,AAPL,"TOPT ETF Analysis: Dividends, Returns AMEX:TOPT",TradingView,0.22166,Somewhat-Bullish,0.334278,0.610675
20241022T092956,AAPL,European Smart Home Industry worth $36.12 billion by 2030,MarketsandMarkets,0.397822,Bullish,0.360770,0.605645
20241022T133600,AAPL,Google Parent Stock Sinks as OpenAI Launches AI-Powered Browser ChatGPT Atlas,富途牛牛,-0.285569,Somewhat-Bearish,0.106733,0.635856
20241022T160000,AAPL,Verizon earnings imply Apple’s iPhone 16 didn’t have the most ‘auspicious start’,MarketWatch,-0.248567,Somewhat-Bearish,-0.237901,0.935126
20241023T071027,AAPL,iShares Top 20 U.S. Stocks ETF Holdings,Quiver Quantitative,0.307876,Somewhat-Bullish,0.332184,0.935643
20241023T085717,AAPL,Cisco Unveils New AI Innovations to Amplify the Employee Experience,Cisco Newsroom,0.377328,Bullish,0.318406,0.719151
20241023T104000,AAPL,AT&T Revenue Misses Estimates on Lower Equipment Revenue,Bloomberg.com,-0.18469,Somewhat-Bearish,-0.148713,0.639423
20241024T000000,AAPL,Ingram Micro IPO: Major tech product distributor debuts on NYSE today after pricing its stock within target range,Fast Company,0.202437,Somewhat-Bullish,0.149776,0.647249
20241024T092758,AAPL,Twitter Names Marjorie Scardino to Board,Naharnet,0.156439,Somewhat-Bullish,0.144589,0.601832
20241025T000000,AAPL,Clear Harbor Asset Management's Strategic Reduction in Intellicheck Holdings,Yahoo Finance,0.114088,Neutral,0.139324,0.718286
20241025T030936,AAPL,TTEQ Top Holdings List & Exposure (T. Rowe Price Technology ETF),MarketBeat,0.124177,Neutral,0.107898,0.776579
20241025T082708,AAPL,Apple supplier Jabil eyes two more India units with $275 million investment,The Economic Times,0.389306,Bullish,0.305816,0.943200
20241025T142800,AAPL,"If you invested $10,000 in Apple, Nvidia, or these 8 other stocks in 1999, you'd have over $1 million now",CNBC,0.702611,Bullish,0.796206,0.947626
20241026T114000,AAPL,Nvidia overtakes Apple as world's most valuable company,NBC News,0.388018,Bullish,0.104728,0.913276
20241028T000000,AAPL,Apple introduces new iMac supercharged by M4 and Apple Intelligence,Apple,0.447015,Bullish,0.728299,0.971341
20241028T000000,AAPL,How Nvidia Overtook Apple as World's Most Valuable Company,Technology Magazine,0.27056,Somewhat-Bullish,0.138826,0.925083
20241028T091853,AAPL,MoneyGram Names Anthony Soohoo as CEO,PR Newswire,0.316207,Somewhat-Bullish,0.263642,0.569631
20241028T135122,AAPL,Worried About the Magnificent 7? This New S&P 500 Fund Excludes Them,Baystreet.ca,0.143254,Neutral,0.145905,0.711652
20241028T150900,AAPL,Apple iPhone 16 sales blocked in Indonesia due to local parts rule,Reuters,-0.395887,Bearish,-0.390834,0.952545
20241029T000000,AAPL,Tap to Pay on iPhone expands to more European countries,Apple,0.290953,Somewhat-Bullish,0.318968,0.946423
20241029T000000,AAPL,"Apple’s all-new Mac mini is more mighty, more mini, and built for Apple Intelligence",Apple,0.475379,Bullish,0.463355,1.000000
20241029T000000,AAPL,"COPT plans 1GW data center campus outside Des Moines, Iowa",Data Center Dynamics,0.319933,Somewhat-Bullish,0.291627,0.642006
20241029T003930,AAPL,AAPY/Kurv Yield Premium Strategy Apple (AAPL) ETF|美股|盤前盤後股價、歷史股價走勢與公司服務介紹,美股放大鏡,-0.202109,Somewhat-Bearish,-0.236391,0.704813
20241029T070000,AAPL,3 Top Dividend ETFs That Could Build Generation-Spanning Wealth,The Motley Fool,0.355879,Bullish,0.298632,0.608308
20241029T085436,AAPL,Cadence raises fourth-quarter profit forecast on robust demand from chip designers,ET Telecom,0.497485,Bullish,0.318879,0.631164
20241029T193400,AAPL,Corning Inc. Earnings Call Highlights Growth and Challenges,The Globe and Mail,0.394696,Bullish,0.305459,0.714888
20241030T000000,AAPL,Apple introduces M4 Pro and M4 Max,Apple,0.302067,Somewhat-Bullish,0.844438,1.000000
20241030T085347,AAPL,CAE Unveils An Immersive Flight Training Solution Using Virtual Reality,Simple Flying,0.312048,Somewhat-Bullish,0.318804,0.710045
20241030T105500,AAPL,Vanguard Information Technology ETF: 3 Reasons Why Investors Need to Own VGT Right Now,24/7 Wall St.,0.35783,Bullish,0.314512,0.745173
20241030T185214,AAPL,Fidelity MSCI Information Technology Index ETF Holdings,Quiver Quantitative,0.256811,Somewhat-Bullish,0.325321,0.737969
20241031T045150,AAPL,T. Rowe Price PM a ‘big believer’ in crypto,Blockworks,0.18038,Somewhat-Bullish,0.116000,0.640570
20241031T080000,AAPL,PodcastOne Engages MZ Group to Lead Strategic Investor Relations Program,Stock Titan,0.142386,Neutral,0.139798,0.594539
20241031T093347,AAPL,"Lambda CEO Stephen Balaban says S. Korea has Fast-Paced AI Innovation, SKT-Lambda Partnership to Bring Exciting Changes | SK telecom newsroom",SK텔레콤 뉴스룸,0.336867,Somewhat-Bullish,0.273402,0.627769
20241031T141500,AAPL,Ford's head of integrated services leaves automaker to join Peloton,Reuters,-0.067035,Neutral,0.132823,0.649616
20241031T160900,AAPL,BlackRock launches ETF that expands beyond the ‘Magnificent Seven',NBC Los Angeles,-0.09053,Neutral,-0.216741,0.748582
20241031T165207,AAPL,Dimensional US High Profitability ETF Holdings,Quiver Quantitative,0.316437,Somewhat-Bullish,0.328286,0.732443
20241031T225721,AAPL,BlackRock launches ETF that expands beyond the ‘Magnificent Seven',NBC 5 Dallas-Fort Worth,0.056435,Neutral,-0.111926,0.572090
20241031T235157,AAPL,iShares Core S&P Total U.S. Stock Market ETF Holdings,Quiver Quantitative,0.285469,Somewhat-Bullish,0.319275,0.701373
