time_published,symbol,title,source,overall_sentiment_score,overall_sentiment_label,ticker_sentiment_score,relevance_score
20230123T062700,META,How Apple’s Upcoming Mixed-Reality Headset Will Work,Bloomberg.com,0.219232,Somewhat-Bullish,0.101992,0.710881
20230123T102100,META,"AMD can keep eating Intel’s lunch, Barclays says as stock surges",MarketWatch,0.346646,Somewhat-Bullish,0.225073,0.649911
20230123T130100,META,"Spotify to slash 6% of workforce, adding to tech layoffs glut | Daily Sabah",Daily Sabah,-0.234831,Somewhat-Bearish,-0.193209,0.620138
20230124T041057,META,News | King Charles's Property Company 'Sues' Twitter Over Unpaid Rent,CoStar,-0.13801,Neutral,-0.346204,0.743896
20230124T041254,META,Trump Plans to Ditch His Own Social Media Site With Pompous Return to Twitter — Report,Truthout,-0.110459,Neutral,0.105413,0.708905
20230125T041254,META,Meta allows Donald Trump back on Facebook and Instagram,NPR,0.03331,Neutral,0.102340,1.000000
20230125T042357,META,IMAA welcomes seven new media partners for 2023,Mediaweek,0.246171,Somewhat-Bullish,0.328753,0.595627
20230125T043234,META,Meta says it will restore Donald Trump's Facebook and Instagram accounts,WTHI-TV,0.25616,Somewhat-Bullish,0.283917,1.000000
20230126T042427,META,"Tech layoffs continue as IBM, SAP announce massive cuts",Fox Business,-0.339531,Somewhat-Bearish,-0.336113,0.648520
20230126T163700,META,"Dow Chemical to cut 2,000 jobs",upi,-0.167245,Somewhat-Bearish,-0.140578,0.620197
20230126T214300,META,Home Depot Canada found sharing customer personal data with Meta - privacy regulator,Reuters,-0.18447,Somewhat-Bearish,-0.129217,0.865645
20230127T042219,META,"Home Depot didn't get customer consent before sharing data with Facebook's owner, privacy watchdog finds",CBC,-0.3458,Somewhat-Bearish,-0.298112,0.892315
20230130T042100,META,Google continued to ramp up federal lobbying spending before DOJ filed second antitrust lawsuit,OpenSecrets,-0.345328,Somewhat-Bearish,-0.161533,0.647122
20230130T044552,META,"After A Slow Start, TikTok Doubles Down On Ambition to Dominate Social Commerce",Hello Partner,0.129838,Neutral,0.136613,0.639747
20230131T043624,META,"NetApp to lay off 8% of workforce, blames economy",TechTarget,-0.174834,Somewhat-Bearish,-0.135858,0.614108
