time_published,symbol,title,source,overall_sentiment_score,overall_sentiment_label,ticker_sentiment_score,relevance_score
20230513T111013,AAPL,"ProFrac Holding Corp. (ACDC) Stock Live Price, Chart & News",CoinCodex,-0.067128,Neutral,-0.120097,0.649538
20230515T005417,AAPL,Layoffs may cause organizational drag: Gartner,CFO Dive,-0.137155,Neutral,-0.111251,0.604782
20230516T000000,AAPL,"Apple previews Live Speech, Personal Voice, and more new accessibility features",Apple,0.407151,Bullish,0.425168,1.000000
20230516T003102,AAPL,Apple investments with European suppliers surpass €20 billion annual spend,Apple,0.488264,Bullish,0.465658,1.000000
20230521T010445,AAPL,"What you need to know about Temu, the online shopping app dominating download charts",CBC,-0.060461,Neutral,0.121992,0.738121
20230522T144400,AAPL,Steve Jobs: Apple Cofounder and Tech Innovator,Biography,0.274506,Somewhat-Bullish,0.720716,0.980221
20230523T003103,AAPL,Apple announces multibillion-dollar deal with Broadcom for components made in the USA,Apple,0.373196,Bullish,0.439961,1.000000
20230523T040218,AAPL,"Fidelity Metaverse ETF ETF Price, Holdings, & News (NASDAQ:FMET)",MarketBeat,0.305764,Somewhat-Bullish,0.324107,0.607069
20230523T070851,AAPL,FTQI Top Holdings List & Exposure (First Trust NASDAQ BuyWrite Income ETF),MarketBeat,0.1317,Neutral,0.105322,0.872290
20230523T083921,AAPL,"NYLI U.S. Large Cap R&D Leaders ETF ETF Price, Holdings, & News (NASDAQ:LRND)",MarketBeat,0.291793,Somewhat-Bullish,0.342529,0.739414
20230523T154629,AAPL,Examining the Importance of Dividend Growth,ETF Trends,0.454829,Bullish,0.443307,0.569361
20230523T173100,AAPL,Apple inks multi-billion-dollar deal with Broadcom for U.S.-made chips,Reuters,0.405716,Bullish,0.338942,0.931026
20230523T193945,AAPL,TUG Top Holdings List & Exposure (STF Tactical Growth ETF),MarketBeat,0.109428,Neutral,0.132875,0.921225
20230523T195204,AAPL,"Burney U.S. Factor Rotation ETF ETF Price, Holdings, & News (NASDAQ:BRNY) $BRNY",MarketBeat,0.255142,Somewhat-Bullish,0.275968,0.668320
20230524T195220,AAPL,"Wahed FTSE USA Shariah ETF ETF Price, Holdings, & News (NASDAQ:HLAL) $HLAL",MarketBeat,0.018138,Neutral,0.002898,0.646881
20230525T060000,AAPL,New HP and Sonos Devices Accentuate the Ultimate Home Office Workstation,TechNewsWorld,0.238046,Somewhat-Bullish,0.148912,0.733239
20230525T152000,AAPL,Why Is Wearable Devices (WLDS) Stock Up 250%?,InvestorPlace,0.394256,Bullish,0.321966,0.736768
20230528T003845,AAPL,Cadence Stock vs Synopsys Stock: The Winner Is?,Nanalyze,0.057199,Neutral,0.027934,0.582206
20230528T180951,AAPL,3 Undervalued S&P 500 Stocks to Buy Before Wall Street Catches On,TradingView,0.34512,Somewhat-Bullish,0.203990,0.605417
20230531T000000,AAPL,Everything you need to know about Salesforce’s Q1 2024 financial results,AlphaStreet,0.132548,Neutral,0.013794,0.635391
20230531T003429,AAPL,American Express Is Approaching Generative AI Technology with Caution,PaymentsJournal,-0.096004,Neutral,-0.191223,0.628284
20230531T003701,AAPL,Apple Dominates Berkshire’s Portfolio. The Tech Stock Is Near a Record.,Barron's,0.104996,Neutral,0.231096,1.000000
20230531T180500,AAPL,Garmin debuts Pro versions of Fenix 7 and Epix 7 adventure smartwatches,www.stuff.tv,0.268285,Somewhat-Bullish,0.116289,0.741203
