time_published,symbol,title,source,overall_sentiment_score,overall_sentiment_label,ticker_sentiment_score,relevance_score
20240514T115600,AAPL,PNQI: I'm Buying This Tech Stock ETF Instead Of QQQ (NASDAQ:PNQI),Seeking Alpha,0.43076,Bullish,0.423852,0.649345
20240514T140052,AAPL,3 Funds With Double-Digit Stakes in a Single Stock,Morningstar,0.121563,Neutral,0.112908,0.749421
20240515T000000,AAPL,Apple’s Planning a $110B Stock Buyback. Here's Why. | Poole Thought Leadership,Poole College of Management,0.423885,Bullish,0.404021,1.000000
20240515T000000,AAPL,"Gap Inc. selects Omnicom as media AOR, reorganizes key media functions",Marketing Dive,0.101998,Neutral,0.066100,0.585260
20240515T061016,AAPL,SVIX Total Assets Under Management Insights,YCharts,-0.139382,Neutral,-0.156318,0.645026
20240515T151100,AAPL,Google Glass Making A Comeback? New Prototype AR Glasses Make A Cameo Appearance At I/O 2024,Sahm,0.232044,Somewhat-Bullish,0.226769,0.704830
20240515T200900,AAPL,"Buffett's Berkshire reveals over $6B investment in Chubb, sending shares higher",Fox Business,0.133412,Neutral,-0.249134,0.713786
20240516T000000,AAPL,Secret’s out: Buffett’s Berkshire Hathaway a Chubb shareholder,Insurance Business America,0.206742,Somewhat-Bullish,-0.112626,0.631049
20240516T000000,AAPL,Buffett’s Berkshire Reveals $6.7 Billion Stake in Insurer Chubb,Insurance Journal,0.152957,Somewhat-Bullish,-0.230637,0.726719
20240517T134716,AAPL,"Regulatory Risks, Investment Sentiment and the India/Bharat Conundrum",FTI Consulting,0.281335,Somewhat-Bullish,0.341751,0.687538
20240518T050900,AAPL,This Top Dow ETF Is Crushing the Nasdaq and the S&P 500 Over the Last Month. Here's What That Means for the Market Rally.,The Motley Fool,0.357865,Bullish,0.321290,0.593364
20240518T083100,AAPL,Opinion: Apple has lost its shine. Here’s what can help it regain luster.,MarketWatch,-0.314557,Somewhat-Bearish,-0.318931,0.962902
20240520T000000,AAPL,This Might Just Be YieldMax’s Craziest ETF Yet (104.56% Dividend Yield),DataDrivenInvestor,0.246254,Somewhat-Bullish,0.346096,0.731579
20240520T040955,AAPL,FDLO: Low-Volatility ETF Beating Competitors,Seeking Alpha,0.08832,Neutral,0.046543,0.740875
20240520T103500,AAPL,"Jabil replaces CEO after investigation, pulls 2025 forecast",CNBC,-0.240668,Somewhat-Bearish,-0.144039,0.703234
20240521T000000,AAPL,Trump Media Stock Slides After Reporting $327.6M Q1 Loss,Investopedia,-0.212086,Somewhat-Bearish,0.145896,0.633584
20240521T140800,AAPL,3 ETFs to Buy Now: May 2024,InvestorPlace,0.60546,Bullish,0.557279,0.606743
20240521T141507,AAPL,Sonos’ Lead Designers Get Nerdy About the New Ace ANC Headphones,Inverse,0.325429,Somewhat-Bullish,0.203437,0.717054
20240521T141507,AAPL,Sonos Picks a Good Time to Plug Into Headphones,The Wall Street Journal,-0.120518,Neutral,-0.306611,0.731700
20240521T143903,AAPL,IQM Stock Price | Franklin Intelligent Machines ETF,Investing.com,0.359317,Bullish,0.312896,0.642114
20240522T132947,AAPL,"Cynthia Bowman Departs Bank Of America, Named Apple Inc’s New Head Of Diversity",Black Enterprise,0.146481,Neutral,0.240942,1.000000
20240523T000000,AAPL,Vivek Ramaswamy spent $3.3 million to buy 8% of BuzzFeed. How much damage could he do with that stake?,Fast Company,0.038567,Neutral,0.144120,0.684659
20240523T021015,AAPL,Why Ticketmaster Owner Live Nation's Shares Are Tumbling Today,Benzinga,-0.365186,Bearish,-0.308192,0.615625
20240523T042500,AAPL,TSMC sees annual sales growth to reach 10% in semiconductor industry,Reuters,0.455273,Bullish,0.335259,0.703990
20240523T080000,AAPL,"LANDSEA HOMES CLOSES ON 500 HOMESITES FOR A NEW COMMUNITY IN DUBLIN, CALIFORNIA",Nasdaq,0.172929,Somewhat-Bullish,0.217521,0.710045
20240523T080000,AAPL,"LANDSEA HOMES CLOSES ON 500 HOMESITES FOR A NEW COMMUNITY IN DUBLIN, CALIFORNIA",PR Newswire,0.428196,Bullish,0.321414,0.641296
20240523T140000,AAPL,Live Nation Entertainment Stock Tumbles as DOJ Announces Antitrust Suit,Investopedia,-0.19349,Somewhat-Bearish,-0.129360,0.748167
20240523T140025,AAPL,"U.S., states including Ohio sue to break up Live Nation, Ticketmaster over practices",Crain's Cleveland Business,-0.479231,Bearish,-0.438582,0.632802
20240524T141149,AAPL,JAVS Courtroom Recording Software Backdoored - Deploys RustDoor Malware,The Hacker News,0.030134,Neutral,-0.141445,0.621627
20240525T141508,AAPL,I just tried the Sonos Arc soundbar and it's now my new at-home audio system,Tom's Guide,0.307878,Somewhat-Bullish,0.246862,0.715905
20240526T203943,AAPL,BAMG Stock Price | Brookstone Growth Stock ETF,Investing.com,0.325467,Somewhat-Bullish,0.327824,0.600163
20240527T123100,AAPL,The Justice Department is suing Ticketmaster and Live Nation. What does that mean for concertgoers?,PBS,-0.212334,Somewhat-Bearish,-0.109546,0.610275
20240529T150400,AAPL,"As Apple's iPhone 16 Launch Nears, Report Says More Than Half Of World's Smartphones Will Be AI Capable By 2028: Here Are Top 5 Use Cases",Sahm,0.276406,Somewhat-Bullish,0.305171,0.968408
20240530T135431,AAPL,New AI-Powered Trip Planner from InterContinental Hotels Group to Offer Personalized Travel Recommendations,Hotel Technology News,0.316791,Somewhat-Bullish,0.108800,0.629308
20240531T130927,AAPL,TCW Transform 500 ETF Review and Aggregate Rating (VOTE),MarketBeat,0.380732,Bullish,0.198523,0.604412
20240531T141201,AAPL,Meet The Team - Magnite's strategy for a cookieless future,AdNews,0.150837,Somewhat-Bullish,0.179979,0.619208
20240531T141602,AAPL,Apple Supplier STMicroelectronics to Build $5.4 Billion Chip Plant in Italy,The Wall Street Journal,0.279602,Somewhat-Bullish,0.226937,0.743210
