time_published,symbol,title,source,overall_sentiment_score,overall_sentiment_label,ticker_sentiment_score,relevance_score
20231219T190254,AAPL,Apple terminates credit-card and savings partnership with Goldman Sachs,The Ticker,0.072286,Neutral,0.206620,0.920292
20231219T215000,AAPL,Why Apple Had to Disable the Blood-Oxygen Sensor in Its Watches,Bloomberg.com,-0.069315,Neutral,-0.406332,1.000000
20231220T042754,AAPL,Meta: Sell it? Buy it?,新浪财经,0.045209,Neutral,-0.212891,0.725365
20231220T123924,AAPL,"“Defy Dementia with Sound.” Pixie Dust Technologies, Shionogi and Shionogi Healthcare create Gamma Wave Sound to boost everyday cognitive care.",Via TT,0.304251,Somewhat-Bullish,0.210033,0.640872
20231220T190245,AAPL,"U.S. Fitness Tracker Market Size, Growth and Trends [2030]",Fortune Business Insights,0.295082,Somewhat-Bullish,0.345681,0.739323
20231220T192022,AAPL,Why These 3 Semiconductor Stocks Should Be on Your Radar in 2024,InvestorPlace,0.330824,Somewhat-Bullish,0.245231,0.620064
20231221T110000,AAPL,Intellexa and Cytrox: From fixer-upper to Intel Agency-grade spyware,Cisco Talos Blog,0.137633,Neutral,0.137152,0.726398
20231222T045302,AAPL,"QARP ETF Analysis: Dividends, Returns AMEX:QARP",TradingView,0.329247,Somewhat-Bullish,0.330151,0.728106
20231223T191833,AAPL,PLDT warns public on AI-generated scams,Philstar.com,-0.058656,Neutral,-0.245790,0.702684
20231226T215200,AAPL,Apple files appeal after Biden administration allows US ban on watch imports,Reuters,-0.077992,Neutral,-0.267255,1.000000
20231227T055000,AAPL,T. Rowe Price Capital Appreciation Equity ETF (TCAF): A Promising Active Fund,Seeking Alpha,0.334147,Somewhat-Bullish,0.331100,0.723229
20231227T190246,AAPL,How I used the Garmin epix Pro to train for Spartan Race's Trifecta Weekend,GadgetMatch,0.473779,Bullish,0.126207,0.712998
20231229T050600,AAPL,Here Are All 49 Stocks Warren Buffett Holds for Berkshire Hathaway's $371 Billion Portfolio,The Motley Fool,0.304395,Somewhat-Bullish,0.430641,0.903112
20231229T083000,AAPL,Apple's stock underperformed top tech peers in 2023 due to longest revenue slide in 22 years,CNBC,0.205625,Somewhat-Bullish,-0.203309,1.000000
20231229T192500,AAPL,"What to expect from Sonos in 2024 – headphones, new Arc and a big surprise",What Hi-Fi?,0.172527,Somewhat-Bullish,0.105220,0.709305
20231230T201003,AAPL,"Cyber Hornet S&P 500 and Bitcoin 75/25 Strategy ETF ETF Price, Holdings, & News (NASDAQ:ZZZ)",MarketBeat,0.231187,Somewhat-Bullish,0.315980,0.603795
