id,created_at,symbol,body,sentiment_basic
658652676,2026-07-09T14:23:52Z,ORCL,"Solid day today. Captured a 78% gain on Oracle and about 35% on Intel calls from the alert I sent two days ago. This was a swing trade, and I treated it as one.  $INTC $ORCL $QQQ $SPY",
658652483,2026-07-09T14:22:56Z,ORCL,$ORCL oversold . Time to get in,Bullish
658652469,2026-07-09T14:22:52Z,ORCL,$ORCL This dog shit might actually go red,
658652418,2026-07-09T14:22:38Z,ORCL,$ORCL stocktwits full of retards. crazy that i was asleep until 10:15 for my day off. would have sold and rebought this pop but oh well,
658652395,2026-07-09T14:22:29Z,ORCL,$ORCL $155,
658652333,2026-07-09T14:22:09Z,ORCL,$ORCL down trend not broken yet. Huge rejection at reistance,
658652263,2026-07-09T14:21:47Z,ORCL,$ORCL so thats it? back down for the rest of the day? These 4 hour timeframe reversals are some crazy work.,
658651984,2026-07-09T14:20:21Z,ORCL,$ORCL,Bullish
658651921,2026-07-09T14:20:03Z,ORCL,$ORCL $147 hit now $130-$120 next week as spy goes $730😎🚀,
658651860,2026-07-09T14:19:44Z,ORCL,$ORCL unfortunately what goes up must come down with Oracle. It’s just the way it is at the moment and it won’t change until we see a strong catalyst,
658651843,2026-07-09T14:19:36Z,ORCL,$ORCL dang,
658651836,2026-07-09T14:19:34Z,ORCL,$ORCL cant hold any gains trash af,
658651791,2026-07-09T14:19:15Z,ORCL,$ORCL $143?,
658651742,2026-07-09T14:18:58Z,ORCL,$ORCL LOL back down,
658651740,2026-07-09T14:18:58Z,ORCL,$ORCL what a good 5 mins that was. Back to 140 now?,
658651327,2026-07-09T14:16:46Z,ORCL,$ORCL thank you for your contribution 📈🔥,Bullish
658651252,2026-07-09T14:16:25Z,ORCL,$INTC $ORCL $QXO we needed to cross again 30000 mark in nasdaq futures and don&#39;t came back again,Bullish
658651173,2026-07-09T14:16:02Z,ORCL,$ORCL at what level we suppose to buy again ?,Bullish
658651096,2026-07-09T14:15:38Z,ORCL,$ORCL Have a sinking feeling that was my last chance to get out,
658650987,2026-07-09T14:14:59Z,ORCL,$AMD $ORCL Q3 2026 and into 2027 powerhouse players building here.  https://www.amd.com/en/newsroom/press-releases/oracle-and-amd-expand-partnership-to-help-customers-ach.html  $AMKR $RXT $RKTO,Bullish
658650736,2026-07-09T14:13:31Z,ORCL,"$ORCL  Cash Divi of $0.50 with ex-date July 10, 2026 !!!  Hope you all did not buy today due to the divi.  People might dump tomorrow as DIVI Play.  GLTA.",
658650714,2026-07-09T14:13:23Z,ORCL,$ORCL good,Bullish
658650664,2026-07-09T14:13:08Z,ORCL,$ORCL hardly any resistance on the upside here. Just need buyers.,Bullish
658650618,2026-07-09T14:12:54Z,ORCL,$ORCL Good pop. I don’t see a reason to sell. I’m going to let it run.,Bullish
658650513,2026-07-09T14:12:17Z,ORCL,$ORCL I told you fuckers,Bullish
658650506,2026-07-09T14:12:15Z,ORCL,$ORCL LET’S CLOSE ABOVE $150. Bagholders have endured enough pain. They deserve a real bounce from the bottom.,Bullish
658650338,2026-07-09T14:11:16Z,ORCL,$ORCL ts better not go under 145,
658650318,2026-07-09T14:11:10Z,ORCL,$ORCL well that didn’t last long,
658650241,2026-07-09T14:10:47Z,ORCL,"$AMD We need to hold $546.60 and then break over $562 to retest $584 with possible run to $602.  $ORCL We need over $160. Still too cheap to sell. Loading in anticipation of the AMD MI400 deal for 50,000 GPU&#39;s Q3 2026 into 2027  $ONDS In bulls possession now, time to run over $8 and then $8.30",Bullish
658650220,2026-07-09T14:10:39Z,ORCL,$ORCL turd isnt even giving us 5%,Bullish
658650198,2026-07-09T14:10:32Z,ORCL,$ORCL back down we go,
658650061,2026-07-09T14:09:50Z,ORCL,Opened 50 $ORCL  160C 07/17 @ $1.83 (Actual Cost: $1.83),
658649968,2026-07-09T14:09:20Z,ORCL,$ORCL needs to stay above 152.50,Bullish
658649867,2026-07-09T14:08:44Z,ORCL,$ORCL will it hold?,
658649569,2026-07-09T14:07:10Z,ORCL,$ORCL are we done for the day,
658649486,2026-07-09T14:06:46Z,ORCL,$ORCL Some people are getting trapped by this fake out. under 52WL soon,Bearish
658649260,2026-07-09T14:05:36Z,ORCL,"$ORCL If this bottom holds and the reversal is real, the move now isn’t to sell—it’s to buy back what you trimmed and add if you’re underweight. Don’t let Wall Street trick you into selling your shares at what could be a historic bottom.",
658649107,2026-07-09T14:04:47Z,ORCL,$ORCL close the market for the day.  NOW.,
658649028,2026-07-09T14:04:27Z,ORCL,$ORCL BULL train steam 😎 💪,Bullish
658648986,2026-07-09T14:04:13Z,ORCL,$ORCL FINALLY A GOOD DAY.  I can&#39;t wait for the 5-10% selloff that sends us back to the doghouse this afternoon,
658648975,2026-07-09T14:04:09Z,ORCL,"$ORCL 150 will resist a bit, but once it breaks oh help me god!",Bullish
658648903,2026-07-09T14:03:49Z,ORCL,$ORCL woop!,
658648682,2026-07-09T14:02:40Z,ORCL,$ORCL is on fire 🔥 today $NOW $CRWV $IREN   I see $ORCL running back above $200 in the next 60 days.,Bullish
658648592,2026-07-09T14:02:18Z,ORCL,$ORCL,
658648461,2026-07-09T14:01:43Z,ORCL,"$ORCL It looks like the market, Wall Street, and retail investors all see $138 as an absolute floor that shouldn’t be broken. If we reclaim $150, that would go a long way toward confirming the bottom is in.",Bullish
658648460,2026-07-09T14:01:43Z,ORCL,$ORCL king 🤴 👑 of Ai 🤖 🔋,Bullish
658648409,2026-07-09T14:01:30Z,ORCL,$DJT $ORCL $TSLA https://www.youtube.com/shorts/4eGEaHC41wo,
658648223,2026-07-09T14:00:38Z,ORCL,$ORCL,Bullish
658648120,2026-07-09T14:00:09Z,ORCL,$ORCL got me some 142c exp 7/10. What PT yall think for a lil guy like me?,
658648072,2026-07-09T13:59:56Z,ORCL,$ORCL someone always knows,
658648063,2026-07-09T13:59:54Z,ORCL,$ORCL BOOOOOOOOOOM,
658648016,2026-07-09T13:59:39Z,ORCL,$ORCL 30 days of green 💚  dont sell    Party just started,Bullish
658647839,2026-07-09T13:58:46Z,ORCL,$ORCL NEVER DOUBT A WOMAN WITH A BIG BOOTY  GOD SPEED,Bullish
658647789,2026-07-09T13:58:34Z,ORCL,$ORCL Trump finally hooking his boy Larry Ellison up with more defense contracts! Love it!,Bullish
658647778,2026-07-09T13:58:30Z,ORCL,$ORCL pretty sexy now,Bullish
658647777,2026-07-09T13:58:29Z,ORCL,$ORCL simply up,Bullish
658647702,2026-07-09T13:58:04Z,ORCL,$ORCL best seat in the house,Bullish
658647672,2026-07-09T13:57:54Z,ORCL,$ORCL see you at 300++,Bullish
658647639,2026-07-09T13:57:43Z,ORCL,$ORCL 🤑,Bullish
658647620,2026-07-09T13:57:38Z,ORCL,$ORCL looking good!,Bullish
658647607,2026-07-09T13:57:35Z,ORCL,"$ORCL up 3.5% today, joining the green tape.    Clean momentum move, likely riding broader risk-on flow.    Watching if buyers can keep it above this push or if it fades into the close.",
658647514,2026-07-09T13:57:08Z,ORCL,$ORCL $TSLA ISRAEL is behind all this... spying on you with apps &amp; malware !!     https://www.youtube.com/shorts/i1MFq1eiySA,
658647454,2026-07-09T13:56:53Z,ORCL,$AMD $RKTO $RXT $ORCL,Bullish
658647426,2026-07-09T13:56:45Z,ORCL,$ORCL https://simplywall.st/stocks/us/software/nyse-orcl/oracle/news/oracle-orcl-expands-defense-ecosystem-with-new-ai-and-cloud,Bullish
658647317,2026-07-09T13:56:09Z,ORCL,"$ORCL hit daily oversold near $130, with flow backing the move.    $ORCL 07/31 $147 calls were bought at 4.00 and are now trading 9+.    $ANET looks like the next name to watch.",
658647041,2026-07-09T13:54:41Z,ORCL,$ORCL it’s alive,Bullish
658646925,2026-07-09T13:54:09Z,ORCL,$ORCL only getting started $150+ by end of day!!,Bullish
658646895,2026-07-09T13:54:00Z,ORCL,$ORCL Whats the news?,
658646832,2026-07-09T13:53:38Z,ORCL,$ORCL ex div day tomorrow.,Bullish
658646830,2026-07-09T13:53:38Z,ORCL,$ORCL not today,Bullish
658646782,2026-07-09T13:53:20Z,ORCL,$ORCL get ready for the big time!,Bullish
658646740,2026-07-09T13:53:10Z,ORCL,$ORCL can we go to 149 level??,
658646718,2026-07-09T13:53:04Z,ORCL,$ORCL Larry is my daddy!!!,Bullish
658646704,2026-07-09T13:53:01Z,ORCL,$ORCL it’s coming!!!,Bullish
658646700,2026-07-09T13:53:00Z,ORCL,$ORCL Big move is coming here,Bullish
658646641,2026-07-09T13:52:43Z,ORCL,$ORCL finally starting to understand the value and positioning!,Bullish
658646617,2026-07-09T13:52:38Z,ORCL,$ORCL 💰,Bullish
658646560,2026-07-09T13:52:25Z,ORCL,$ORCL looks like Larry made a call from his Yacht.,
658646548,2026-07-09T13:52:23Z,ORCL,$ORCL could gap up to $170 by Friday,
658646376,2026-07-09T13:51:25Z,ORCL,$ORCL Look at Jesus! God’s Glory!!! 🙌🏻🕊️🙏🏻💪🏻,Bullish
658646358,2026-07-09T13:51:21Z,ORCL,$ORCL I&#39;m ready to be hurt again,
658646294,2026-07-09T13:51:03Z,ORCL,$ORCL watch it melt away in the next few minutes in true oracle fashion 😵‍💫,
658646190,2026-07-09T13:50:33Z,ORCL,$ORCL oh this junk better not go red,
658646189,2026-07-09T13:50:33Z,ORCL,$ORCL I&#39;ll sell at 350$,Bullish
658646161,2026-07-09T13:50:23Z,ORCL,$ORCL FOMO and momentum will move ORCL past 150+ by eod!!,Bullish
658646159,2026-07-09T13:50:23Z,ORCL,$ORCL 🎯,
658646021,2026-07-09T13:49:44Z,ORCL,$ORCL do a 20% like nbis,
658646003,2026-07-09T13:49:38Z,ORCL,$ORCL just getting warmed up.. see you at 200++,Bullish
658645995,2026-07-09T13:49:36Z,ORCL,$ORCL wtf happened!,Bullish
658645844,2026-07-09T13:48:56Z,ORCL,$ORCL Thanks god,Bullish
658645837,2026-07-09T13:48:53Z,ORCL,$ORCL ayooo 🤣🤣😭😭🤣🤣,Bullish
658645812,2026-07-09T13:48:48Z,ORCL,$ORCL Strong move up off support  https://share.trendspider.com/chart/ORCL/6682dkb4lt,Bullish
658645771,2026-07-09T13:48:36Z,ORCL,$ORCL LETS GO!,Bullish
658645725,2026-07-09T13:48:25Z,ORCL,$ORCL A week of pain wiped out in 15 mins,Bullish
658645713,2026-07-09T13:48:21Z,ORCL,$ORCL Watch her go:) lol,
658645661,2026-07-09T13:48:04Z,ORCL,$ORCL,Bullish
658645608,2026-07-09T13:47:50Z,ORCL,"$ORCL just in time for ex-dividend date. It feels like Christmas, gifts are on the way 🎁",Bullish
658645597,2026-07-09T13:47:47Z,ORCL,$AMD that $ORCL partnership gaining attention. I guess that $138 was good buys. I didnt buy enough!,Bullish
658645535,2026-07-09T13:47:26Z,ORCL,$ORCL about damn time holy fuck...190 DTE on my $200 calls...and 5 shares at an average of $140.21. Please please please let me survive this so I can be a normal person and buy shares instead of options,
658645411,2026-07-09T13:46:44Z,ORCL,$ORCL i put 5% of my port in this at 139 the other day. this is a sick start! my thesis is ellison + data centers = long term winner.,
658645291,2026-07-09T13:46:10Z,ORCL,$ORCL,Bullish
658645170,2026-07-09T13:45:40Z,ORCL,$ORCL well it bounced.  We got saved,Bullish
658645114,2026-07-09T13:45:25Z,ORCL,$ORCL to the moon,Bullish
658645104,2026-07-09T13:45:23Z,ORCL,$ORCL any news?,
658645029,2026-07-09T13:44:55Z,ORCL,$ORCL the way this stock rallies on absolutely no news is bothersome and comforting.,
658645014,2026-07-09T13:44:51Z,ORCL,$ORCL finally,
658645012,2026-07-09T13:44:50Z,ORCL,"$ORCL a 350$ stock trading at this ridiculous prices...ai wins, Oracle wins... software wins , oracle wins...most undervalued stock by far",Bullish
658644782,2026-07-09T13:43:46Z,ORCL,$ORCL $150/$178,Bullish
658644777,2026-07-09T13:43:45Z,ORCL,$ORCL bullish very 🍊,Bullish
658644665,2026-07-09T13:43:11Z,ORCL,$ORCL Your welcome bros...,Bullish
658644662,2026-07-09T13:43:11Z,ORCL,$ORCL,Bullish
658644608,2026-07-09T13:42:58Z,ORCL,$ORCL yes squeeze!! News coming!!,Bullish
658644531,2026-07-09T13:42:33Z,ORCL,$ORCL up 70%!,Bullish
658644465,2026-07-09T13:42:12Z,ORCL,"$ORCL Oracle&#39;s most recent quarterly dividend of $0.50 per share had an ex-dividend date of July 10, 2026. 🤔",
658644321,2026-07-09T13:41:22Z,ORCL,"$ORCL keep it, we’ll serve you well.",Bullish
658644171,2026-07-09T13:40:42Z,ORCL,$ORCL wondering how much of the $PSKY news has to do with orcl being up today,
658644072,2026-07-09T13:40:12Z,ORCL,$ORCL 139 avg,Bullish
658644040,2026-07-09T13:40:03Z,ORCL,"$ORCL Decouple from software, rally with the chip side. If software comes back, that’s an additional boost. Win-win situation.",Bullish
658643982,2026-07-09T13:39:44Z,ORCL,$ORCL best market value in the Ai trade.. see you at 200++,Bullish
658643960,2026-07-09T13:39:38Z,ORCL,$ORCL whats the news on the vols?,
658643956,2026-07-09T13:39:35Z,ORCL,$ORCL shorts have to panic buy,Bullish
658643885,2026-07-09T13:39:16Z,ORCL,$ORCL good start.,
658643708,2026-07-09T13:38:31Z,ORCL,$ORCL lets hope this holds🤞🏼,Bullish
658643686,2026-07-09T13:38:24Z,ORCL,$ORCL congratulations on your ORCL shares purchase,
658643685,2026-07-09T13:38:24Z,ORCL,$ORCL strong,Bullish
658643682,2026-07-09T13:38:24Z,ORCL,$ORCL just getting started… see you at 200++,Bullish
658643615,2026-07-09T13:37:59Z,ORCL,$ORCL need a +10% at a minimum lol,Bullish
658643607,2026-07-09T13:37:57Z,ORCL,"$ORCL let&#39;s go for 150 and then we get a confirmed trend change    looking strong for now, fingers crossed.",Bullish
658643594,2026-07-09T13:37:54Z,ORCL,$ORCL those 144 calls I bought yesterday are printing,Bullish
658643593,2026-07-09T13:37:54Z,ORCL,$ORCL news this morning,Bullish
658643591,2026-07-09T13:37:54Z,ORCL,$ORCL 🚀🚀,
658643549,2026-07-09T13:37:42Z,ORCL,$ORCL wut,Bullish
658643523,2026-07-09T13:37:35Z,ORCL,$ORCL,Bullish
658643509,2026-07-09T13:37:31Z,ORCL,$ORCL   The daily chart is showing a bullish reversal. bottomed in,
658643502,2026-07-09T13:37:29Z,ORCL,$ORCL about time!!  … see you at 200++,Bullish
658643494,2026-07-09T13:37:27Z,ORCL,$ORCL here&#39;s the first consolidation bounce!,
658643463,2026-07-09T13:37:19Z,ORCL,$ORCL YESSIR LETS GO,Bullish
658643434,2026-07-09T13:37:13Z,ORCL,$ORCL 💥,Bullish
658643382,2026-07-09T13:36:55Z,ORCL,$ORCL,Bullish
658643363,2026-07-09T13:36:49Z,ORCL,$ORCL     In starter,Bullish
658643227,2026-07-09T13:36:02Z,ORCL,$ORCL Up Up,Bullish
658643221,2026-07-09T13:36:01Z,ORCL,$ORCL Told you. Send it!,Bullish
658643092,2026-07-09T13:35:18Z,ORCL,$ORCL LFG,
658643027,2026-07-09T13:34:58Z,ORCL,$ORCL is ripping 🔥,Bullish
658642992,2026-07-09T13:34:47Z,ORCL,$AMD $ORCL,Bullish
658642954,2026-07-09T13:34:35Z,ORCL,$ORCL now this is pod racing!,
658642915,2026-07-09T13:34:20Z,ORCL,"Oracle $ORCL saw its score climb from 71 to 77 while the stock sits at minus 27.1% on the year, the model growing more convinced on cascade exposure as the tape moves the other way. The market is still sorting AI infrastructure into must-have and maybe-later buckets, and Oracle keeps landing in the first pile on improving news sentiment. The rating is BUY. The invalidation is simple: if the broader AI capex cycle rolls over, even must-have names get marked down with the rest.",
658642830,2026-07-09T13:33:51Z,ORCL,$ORCL 1k MORE Short SHARES...will close at 137....🤟🏻🤟🏻🤟🏻,Bearish
658642206,2026-07-09T13:29:56Z,ORCL,"$ORCL Expecting a waterfall in 3,2,1...",
658642116,2026-07-09T13:29:21Z,ORCL,$ORCL - you would think one of these worthless idiot firms would upgrade $ORCL stock.  The stock goes from $250 to $140 and their opinion doesn&#39;t change??,Bullish
658642002,2026-07-09T13:28:40Z,ORCL,$ORCL Fuck it. Ill short at open. This cant get out of its own way. Stop loss $149.99 for a max pain of 63K.    There is always Charter to make money back.,Bearish
658641855,2026-07-09T13:27:47Z,ORCL,$ORCL,
658641797,2026-07-09T13:27:24Z,ORCL,$ORCL Already showing weakness. Thinking about shorting it in the morning.. will post my trade here.,Bearish
658641673,2026-07-09T13:26:27Z,ORCL,$ORCL too many bulls here…,
658641567,2026-07-09T13:25:35Z,ORCL,"My advice for July 9th:    $AAPL- Don’t buy  $ORCL- Don’t buy  $INTC - Buy at $105-$110  $TSLA - Buy at $385-$392    The best trades usually come from sticking to your levels, not your emotions.     The next list is about to be released!  Are you going to miss out again?           I’m not financially struggling, so I choose to share it for free.   NFA",
658641531,2026-07-09T13:25:21Z,ORCL,"$ORCL keep an eye on sam altman interview today, it can effect the price here.",
658641524,2026-07-09T13:25:19Z,ORCL,$ORCL LFG! …200+++,Bullish
658641409,2026-07-09T13:24:27Z,ORCL,$ORCL $145 call wall volume. Above $147,
658641048,2026-07-09T13:21:27Z,ORCL,$ORCL i am happy. Oracle is making all his best to reverse what was ladt minutes PM bad tech indicators,Bullish
658640475,2026-07-09T13:16:20Z,ORCL,$BTC.X $ORCL $MSTR $CXAI  Remember this.,Bullish
658640350,2026-07-09T13:15:14Z,ORCL,$ORCL call wall 145 where I will take profit,Bullish
658640188,2026-07-09T13:13:40Z,ORCL,"$ORCL created a partnership with IMSA Labs, launching Oracle Cloud Innovation Studio to accelerate AI and cloud solutions in motorsports. https://www.rapidticker.com/news/orcl-oracle-joins-imsa-labs-as-779c6c",
658639735,2026-07-09T13:09:20Z,ORCL,"$ORCL Is today gonna be the day, for the 200th time? It formed a beautiful candle yesterday. Looking for at least gamma flip above 146.50 level.",Bullish
658639710,2026-07-09T13:09:11Z,ORCL,"$ORCL will unlock shareholder value in Q3 when purchase is completed on the 50,000 MI400 series chips that $AMD is producing for them with the Helios rack system, slated to be delivered in Q3 2026 and into 2027. Weekly and daily chart look good in the previous demand zone here. Heavy watch.    https://www.amd.com/en/newsroom/press-releases/oracle-and-amd-expand-partnership-to-help-customers-ach.html",Bullish
658639644,2026-07-09T13:08:28Z,ORCL,"$ORCL give us a bounce, even scam stocks can bounce",
658639442,2026-07-09T13:06:27Z,ORCL,$ORCL I like it. I&#39;m in at $138.. will scale more. $220 by fall?,Bullish
658639227,2026-07-09T13:04:15Z,ORCL,$ORCL let’s gooooo,Bullish
658639102,2026-07-09T13:02:56Z,ORCL,$ORCL has a single point of failure with its AI strategy with openAi. OpenAi needs cash to burn. So $AMD needs to hit 600 for the warrants to vest allowing OpenAi to sell stock and pay for  compute.   Ill be a buyer of Oracle&#39;s stock for a trade if AMD clears the 600 hurdle vesting OpenAIs warrants.   Its all circular and its all about where the money is going to come from to support the spending.   Not from AI revenue but from public stock sells  and much more debt.,
658639027,2026-07-09T13:02:08Z,ORCL,$ORCL oracle is USA 🇺🇸 Department of Defense Ai hyperscaler of choice.,Bullish
658638978,2026-07-09T13:01:48Z,ORCL,$ORCL let’s see today 😎,
658638764,2026-07-09T12:59:43Z,ORCL,$ORCL Larry and Donald are best friends 🧡     Both orange 🍊,
658638755,2026-07-09T12:59:38Z,ORCL,Well...we hit this level on Tuesday and yesterday: $ORCL   Not a buyer yet but its on my Greens List.,
658638603,2026-07-09T12:58:24Z,ORCL,$ORCL Good lord. green . i never thought we would see any green candle let alone day.,
658637911,2026-07-09T12:52:11Z,ORCL,$ORCL this is what happens when you become a mall. Focus on 1 thing and become leader. Algo having hard time deciding orcl is in which category 🤪,
658637711,2026-07-09T12:50:26Z,ORCL,$ORCL absolute dead money!,Bullish
658637708,2026-07-09T12:50:23Z,ORCL,"$ORCL  I see some very very interesting comments lol, this is all about the dividen, anyone who bought this stock for the dividen last month is now locked in",
658637513,2026-07-09T12:48:30Z,ORCL,$ORCL lies all lies fake news    Ai isn&#39;t replacing software     Ai is making software better,Bullish
658637424,2026-07-09T12:47:33Z,ORCL,$ORCL This stock will tank big time as AI overcapacity takes place. This company has vast debt off-balance sheet no one knows,
658637275,2026-07-09T12:46:07Z,ORCL,"$SPY $MU $SOXL     $ORCL while others are completely ignoring this company, I&#39;ve been buying a little.  ..",
658637135,2026-07-09T12:44:35Z,ORCL,$ORCL $120-$130 soon,
658637036,2026-07-09T12:43:31Z,ORCL,"$SBUX aims to slash $400M in annual software spend by building its own AI tools, challenging $MSFT Dynamics, $IBM TRIRIGA, and $ORCL Simphony. https://notreload.xyz/starbucks-builds-ai-tools-to-replace-microsoft-ibm-oracle/",
658636515,2026-07-09T12:38:12Z,ORCL,$ORCL a little over a year ago many on stocktwits were sick to their stomachs and bears claimed that micron was going bankrupt it traded at $67 a shares. Nobody wanted to touch. Just a month ago maybe it traded at $1200? It&#39;s now at $900? and people who jumped in extremely late are bitching. This stock reminds me of that. Buy the commons and hang on.,
658636139,2026-07-09T12:34:38Z,ORCL,$ORCL,Bullish
658635719,2026-07-09T12:30:05Z,ORCL,$ORCL so when semis are green this decides it wants to be software for the day got it,
658635614,2026-07-09T12:28:48Z,ORCL,$ORCL ULTRAAAAAAAAAAAAAAAA Short is in   Bring it to NOTHING,Bearish
658635191,2026-07-09T12:24:18Z,ORCL,$ORCL bound to go up at some point. Getting stupid at this point,
658635148,2026-07-09T12:23:54Z,ORCL,$AVGO feels like $ORCL to me but without all the DEBT BS and overhang    The King of the Great Circle Jerk,
658634475,2026-07-09T12:16:29Z,ORCL,$ORCL down 26 percent even with dca...just made the actual loss higher but hoping it makes the profitsbbigger someday,
658634423,2026-07-09T12:15:53Z,ORCL,$SBUX $ORCL $MSFT $IBM $SPY,
658634381,2026-07-09T12:15:23Z,ORCL,$ORCL I feel like we need to lose the over exuberant bulls before we can begin any ascendency lol,
658634049,2026-07-09T12:11:32Z,ORCL,$ORCL $147 today or tomorrow,
658634009,2026-07-09T12:11:06Z,ORCL,$ORCL levels for the next 2 weeks to play. Bullish RSI divergence. 145 on deck for 100%print this week if not today.   $SPY $QQQ,Bullish
658633016,2026-07-09T11:58:36Z,ORCL,$MSFT $ORCL $SPY short it bro let’s see how it pans out,Bullish
658632965,2026-07-09T11:58:06Z,ORCL,$ORCL wen moon,Bullish
658632917,2026-07-09T11:57:40Z,ORCL,$SPY markets are way too complacent. Wait for the $MSFT or $ORCL WARNING.  IT IS COMING . the charts dont lie.,Bearish
658632701,2026-07-09T11:54:47Z,ORCL,$CRM $IGV $MSFT $ORCL $SAP the next blockbuster!,Bearish
658632677,2026-07-09T11:54:30Z,ORCL,$ORCL this goon absolutely xplode today and tomorrow. $170+ close tomorrow jmo. hurd it hur first bro    omly 1 frank…    JMO. NFA,Bullish
658632500,2026-07-09T11:52:04Z,ORCL,$ORCL share holders atm,
658632183,2026-07-09T11:47:34Z,ORCL,"$MSFT This is a really concerning news.  If Starbucks is able to dump MSFT enterprise software and replace it with their own AI powered tools, then is this the beginning of MSFT&#39;s enterprise software business collapse?   Scary thought...    &quot;Starbucks disclosed plans to develop AI-powered software tools capable of replacing Microsoft applications it currently uses for inventory tracking, part of a broader $2 billion cost-reduction effort that could erode Microsoft’s enterprise software revenue base&quot;    $IGV $CRM $SAP $ORCL     https://ca.investing.com/news/stock-market-news/why-is-microsoft-stock-sliding-today-93CH-4727100",
658632129,2026-07-09T11:46:54Z,ORCL,$VERI $ORCL I think ORCL will dive in as well.,Bullish
658631969,2026-07-09T11:44:44Z,ORCL,$ORCL WEN MOON,Bullish
658631885,2026-07-09T11:43:18Z,ORCL,$ORCL $SPCX the two best meme/penny stocks on my watch list.,
658631851,2026-07-09T11:42:47Z,ORCL,"What&#39;s happening to $MSFT and $META this morning:     ■ Starbucks disclosed plans to develop AI-powered software tools capable of replacing Microsoft applications it currently uses for inventory tracking, part of a broader $2 billion cost-reduction effort that could erode Microsoft’s enterprise software revenue base.    ■ Meta’s acknowledgment that AI agent development has fallen behind internal expectations has dampened enthusiasm across the Magnificent     $GOOG $AMZN $ORCL     https://ca.investing.com/news/stock-market-news/why-is-microsoft-stock-sliding-today-93CH-4727100",
658631576,2026-07-09T11:38:16Z,ORCL,$ORCL lmao bipolar fuck hurry up and get to 145 today so I can sell my calls and you can bring out the rug again.,
658631365,2026-07-09T11:34:35Z,ORCL,$ORCL why did it ran to 143 and at 140 .70 now. What’s happening,
658631261,2026-07-09T11:32:54Z,ORCL,"$ORCL All these puts came piling into the market with Oracle’s last peak on June 1st, was a peak for many other related companies. These puts were in extreme fear zone at the top and as of now starting to unwind.   We have yesterday’s lift for Nvidia and some things are starting to recover. Maybe it will turn more bearish again, there’s no predicting sentiment. It would just be nice if we had a catalyst, not just markets are in a bad mood and deciding to dunk everything.",Bullish
658631236,2026-07-09T11:32:29Z,ORCL,$ORCL $INTC one of the best posts 👇 touch the point!! Hope LE see it.,
658630921,2026-07-09T11:26:55Z,ORCL,"$ORCL lmao. Continue scheduled program, down 1.5% in 2 minutes lol",
658630702,2026-07-09T11:22:45Z,ORCL,$ORCL mine as well well burn ur money into a campsite then buying this trash,
658630444,2026-07-09T11:17:48Z,ORCL,$ORCL there you go bastard. Can’t move one fucking day green.,
658630406,2026-07-09T11:17:05Z,ORCL,$ORCL would feel almost weird not to go red after 30 days of sell off,
658630397,2026-07-09T11:16:53Z,ORCL,$ORCL Why did I buy this dog shit,
658630377,2026-07-09T11:16:24Z,ORCL,$ORCL,
658630288,2026-07-09T11:14:23Z,ORCL,$ORCL,Bullish
658630255,2026-07-09T11:13:51Z,ORCL,$ORCL the WS SOB love to close gaps...nasdaq futures need to recover urgently to avoid what is seen below on indicators,
658630247,2026-07-09T11:13:44Z,ORCL,$ORCL wen 107???,
658630069,2026-07-09T11:10:44Z,ORCL,$ORCL $3 got faded like nothing,
658630037,2026-07-09T11:10:14Z,ORCL,$ORCL lol,
658629927,2026-07-09T11:08:02Z,ORCL,$ORCL this sht wa 143 in the morning. Look at now. Such a cunning price action,
658629822,2026-07-09T11:05:38Z,ORCL,$ORCL I’m willing to inverse this wave of extra bearish BS that struck the markets since June.   It pulled everything down but has been extra hard plunge on Oracle from $250 to $140.   Let that revert.,Bullish
658629775,2026-07-09T11:04:39Z,ORCL,$ORCL this stock is curse and is a POS,
658629344,2026-07-09T10:54:14Z,ORCL,"$ORCL next few weeks:: This should hit $130 or $120 if they want to pump it to $170 from $120🤪 FYI $130 came when orcl was $175 so, don’t think $130 or $120 is not possible from here",
658628648,2026-07-09T10:31:35Z,ORCL,"$ORCL You can see this rising tide of overall bearishness since April 2024, with lately being particularly deranged. Meanwhile, underlying earnings across the industry are fine, valuations are more than fine, tech leaders across the board are telling us everything is fine, but the market wants to cosplay another 2001 dotcom collapse.   It’s like a tale of two cities between outside commentators, making outrageous assertions from the sidelines, and the words and actions of the tech industry with actual skin in the game. That attitude is permeating into everything and it’s going to be A LOT OF MONEY when it eventually turns.",Bullish
658628499,2026-07-09T10:27:03Z,ORCL,$ORCL 145 today fam?,
658628166,2026-07-09T10:13:59Z,ORCL,$ORCL this week target,
658628099,2026-07-09T10:11:23Z,ORCL,$ORCL $138 was the floor….? 🚢💵💨,Bullish
658627843,2026-07-09T10:01:16Z,ORCL,"$BULL $CRM $MSTR $NOW $ORCL poopoobull,$7 is the trap by mm to gather all the dumbpoopooretail and crash to $4 👻💩🤣🤢",Bearish
658627660,2026-07-09T09:50:55Z,ORCL,$ORCL $150 incoming??,Bullish
658627455,2026-07-09T09:39:06Z,ORCL,$ORCL this has to break lower before it goes up. people srill have hope 😅,Bearish
658627225,2026-07-09T09:27:31Z,ORCL,"$ORCL good, we crossed but unfortunetly fade but jf the nasdaq futures hold or reverse the fade a little we could get agwin the 143s i hope",Bullish
